0.000000E0	-9.530483E-2	2.124750E-2
3.333280E-2	-7.422895E-2	1.716276E-4
6.666640E-2	-9.530483E-2	1.070956E-2
1.000000E-1	-8.476689E-2	-1.036631E-2
1.333328E-1	-1.163807E-1	1.070956E-2
1.666664E-1	-1.163807E-1	1.070956E-2
2.000000E-1	-1.163807E-1	1.716276E-4
2.333328E-1	-1.163807E-1	1.716276E-4
2.666664E-1	-1.058428E-1	2.124750E-2
3.000000E-1	-8.476689E-2	3.178544E-2
3.333328E-1	-1.058428E-1	4.232337E-2
3.666664E-1	-1.163807E-1	3.178544E-2
4.000000E-1	-9.530483E-2	1.070956E-2
4.333328E-1	-1.058428E-1	1.070956E-2
4.666664E-1	-1.163807E-1	1.070956E-2
5.000000E-1	-1.374566E-1	2.124750E-2
5.333328E-1	-1.269186E-1	3.178544E-2
5.666664E-1	-9.530483E-2	1.070956E-2
6.000000E-1	-1.163807E-1	2.124750E-2
6.333328E-1	-1.269186E-1	5.286131E-2
6.666664E-1	-1.269186E-1	-1.036631E-2
7.000000E-1	-1.058428E-1	1.716276E-4
7.333328E-1	-1.058428E-1	1.716276E-4
7.666664E-1	-1.163807E-1	4.232337E-2
8.000000E-1	-1.058428E-1	2.124750E-2
8.333328E-1	-9.530483E-2	6.339925E-2
8.666664E-1	-1.269186E-1	1.266269E-1
9.000000E-1	-1.269186E-1	1.687786E-1
9.333328E-1	-8.476689E-2	2.530821E-1
9.666664E-1	-8.476689E-2	3.268477E-1
1.000000E0	-6.369102E-2	3.373856E-1
1.033333E0	-5.315308E-2	3.057718E-1
1.066666E0	-5.315308E-2	2.846959E-1
1.100000E0	-9.530483E-2	1.160889E-1
1.133333E0	-5.315308E-2	5.286131E-2
1.166666E0	-7.422895E-2	1.716276E-4
1.200000E0	-7.422895E-2	-2.090425E-2
1.233333E0	-7.422895E-2	-2.090425E-2
1.266666E0	-7.422895E-2	-3.144218E-2
1.300000E0	-7.422895E-2	-3.144218E-2
1.333333E0	-7.422895E-2	-3.144218E-2
1.366666E0	-8.476689E-2	-1.036631E-2
1.400000E0	-8.476689E-2	-1.036631E-2
1.433333E0	-8.476689E-2	3.178544E-2
1.466666E0	-7.422895E-2	1.070956E-2
1.500000E0	-9.530483E-2	1.716276E-4
1.533333E0	-9.530483E-2	1.716276E-4
1.566666E0	-1.058428E-1	1.070956E-2
1.600000E0	-1.163807E-1	1.070956E-2
1.633333E0	-1.058428E-1	3.178544E-2
1.666666E0	-9.530483E-2	1.070956E-2
1.700000E0	-8.476689E-2	-3.144218E-2
1.733333E0	-8.476689E-2	-2.090425E-2
